UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO; POPULAÇÃO ESTIMADA;COD
MA;21;09270;Presidente Sarney;19217;2109270
MA;21;09304;Presidente Vargas;11328;2109304
MA;21;09403;Primeira Cruz;15545;2109403
MA;21;09452;Raposa;31586;2109452
MA;21;09502;Riachão;20288;2109502
MA;21;09551;Ribamar Fiquene;7859;2109551
MA;21;09601;Rosário;43243;2109601
MA;21;09700;Sambaíba;5686;2109700
MA;21;09759;Santa Filomena do Maranhão;7878;2109759
MA;21;09809;Santa Helena;42829;2109809
MA;21;09908;Santa Inês;89927;2109908
MA;21;10005;Santa Luzia;73105;2110005
MA;21;10039;Santa Luzia do Paruá;25487;2110039
MA;21;10104;Santa Quitéria do Maranhão;25884;2110104
MA;21;10203;Santa Rita;38732;2110203
MA;21;10237;Santana do Maranhão;13704;2110237
MA;21;10278;Santo Amaro do Maranhão;16219;2110278
MA;21;10302;Santo Antônio dos Lopes;14516;2110302
MA;21;10401;São Benedito do Rio Preto;18769;2110401
MA;21;10500;São Bento;45989;2110500
MA;21;10609;São Bernardo;28825;2110609
MA;21;10658;São Domingos do Azeitão;7448;2110658
MA;21;10708;São Domingos do Maranhão;34391;2110708
MA;21;10807;São Félix de Balsas;4540;2110807
MA;21;10856;São Francisco do Brejão;12082;2110856
MA;21;10906;São Francisco do Maranhão;12226;2110906
MA;21;11003;São João Batista;20736;2111003
MA;21;11029;São João do Carú;15768;2111029
MA;21;11052;São João do Paraíso;11207;2111052
MA;21;11078;São João do Soter;18746;2111078
MA;21;11102;São João dos Patos;26063;2111102
MA;21;11201;São José de Ribamar;180345;2111201
MA;21;11250;São José dos Basílios;7639;2111250
MA;21;11300;São Luís;1115932;2111300
MA;21;11409;São Luís Gonzaga do Maranhão;18600;2111409
MA;21;11508;São Mateus do Maranhão;41750;2111508
MA;21;11532;São Pedro da Água Branca;12779;2111532
MA;21;11573;São Pedro dos Crentes;4700;2111573
MA;21;11607;São Raimundo das Mangabeiras;19090;2111607
MA;21;11631;São Raimundo do Doca Bezerra;5028;2111631
MA;21;11672;São Roberto;6856;2111672
MA;21;11706;São Vicente Ferrer;22452;2111706
MA;21;11722;Satubinha;14274;2111722
MA;21;11748;Senador Alexandre Costa;11285;2111748
MA;21;11763;Senador La Rocque;13981;2111763
MA;21;11789;Serrano do Maranhão;10343;2111789
MA;21;11805;Sítio Novo;18237;2111805
MA;21;11904;Sucupira do Norte;10631;2111904
MA;21;11953;Sucupira do Riachão;5692;2111953
MA;21;12001;Tasso Fragoso;8642;2112001
MA;21;12100;Timbiras;29241;2112100
MA;21;12209;Timon;171317;2112209
MA;21;12233;Trizidela do Vale;22223;2112233
MA;21;12274;Tufilândia;5868;2112274
MA;21;12308;Tuntum;42242;2112308
MA;21;12407;Turiaçu;35811;2112407
MA;21;12456;Turilândia;26112;2112456
MA;21;12506;Tutóia;59927;2112506
MA;21;12605;Urbano Santos;33791;2112605
MA;21;12704;Vargem Grande;57813;2112704
MA;21;12803;Viana;52852;2112803
MA;21;12852;Vila Nova dos Martírios;13800;2112852
MA;21;12902;Vitória do Mearim;32956;2112902
MA;21;13009;Vitorino Freire;31520;2113009
MA;21;14007;Zé Doca;52190;2114007
PI;22;00053;Acauã;7119;2200053
PI;22;00103;Agricolândia;5123;2200103
PI;22;00202;Água Branca;17525;2200202
PI;22;00251;Alagoinha do Piauí;7678;2200251
PI;22;00277;Alegrete do Piauí;4921;2200277
PI;22;00301;Alto Longá;14371;2200301
PI;22;00400;Altos;40681;2200400
PI;22;00459;Alvorada do Gurguéia;5469;2200459
PI;22;00509;Amarante;17609;2200509
PI;22;00608;Angical do Piauí;6779;2200608
PI;22;00707;Anísio de Abreu;9994;2200707
PI;22;00806;Antônio Almeida;3175;2200806
PI;22;00905;Aroazes;5819;2200905
PI;22;00954;Aroeiras do Itaim;2551;2200954
PI;22;01002;Arraial;4713;2201002
PI;22;01051;Assunção do Piauí;7879;2201051
PI;22;01101;Avelino Lopes;11361;2201101
PI;22;01150;Baixa Grande do Ribeiro;11751;2201150
PI;22;01176;Barra D'Alcântara;3953;2201176
PI;22;01200;Barras;47298;2201200
PI;22;01309;Barreiras do Piauí;3356;2201309
PI;22;01408;Barro Duro;7022;2201408
PI;22;01507;Batalha;26951;2201507
PI;22;01556;Bela Vista do Piauí;4044;2201556
PI;22;01572;Belém do Piauí;3607;2201572
PI;22;01606;Beneditinos;10479;2201606
PI;22;01705;Bertolínia;5512;2201705
PI;22;01739;Betânia do Piauí;6214;2201739
PI;22;01770;Boa Hora;6848;2201770
PI;22;01804;Bocaina;4509;2201804
PI;22;01903;Bom Jesus;25584;2201903
PI;22;01919;Bom Princípio do Piauí;5670;2201919
PI;22;01929;Bonfim do Piauí;5700;2201929
PI;22;01945;Boqueirão do Piauí;6443;2201945
PI;22;01960;Brasileira;8364;2201960
PI;22;01988;Brejo do Piauí;3824;2201988
PI;22;02000;Buriti dos Lopes;19832;2202000
PI;22;02026;Buriti dos Montes;8282;2202026
PI;22;02059;Cabeceiras do Piauí;10671;2202059
PI;22;02075;Cajazeiras do Piauí;3586;2202075
PI;22;02083;Cajueiro da Praia;7704;2202083
PI;22;02091;Caldeirão Grande do Piauí;5786;2202091
PI;22;02109;Campinas do Piauí;5628;2202109
PI;22;02117;Campo Alegre do Fidalgo;5093;2202117
PI;22;02133;Campo Grande do Piauí;5987;2202133
PI;22;02174;Campo Largo do Piauí;7342;2202174
PI;22;02208;Campo Maior;46950;2202208
PI;22;02251;Canavieira;3938;2202251
PI;22;02307;Canto do Buriti;21326;2202307
PI;22;02406;Capitão de Campos;11471;2202406
PI;22;02455;Capitão Gervásio Oliveira;4127;2202455
PI;22;02505;Caracol;11009;2202505
PI;22;02539;Caraúbas do Piauí;5910;2202539
PI;22;02554;Caridade do Piauí;5102;2202554
PI;22;02604;Castelo do Piauí;19716;2202604
PI;22;02653;Caxingó;5477;2202653
PI;22;02703;Cocal;27901;2202703
PI;22;02711;Cocal de Telha;4908;2202711
PI;22;02729;Cocal dos Alves;6180;2202729
PI;22;02737;Coivaras;4044;2202737
PI;22;02752;Colônia do Gurguéia;6545;2202752
PI;22;02778;Colônia do Piauí;7665;2202778
PI;22;02802;Conceição do Canindé;4811;2202802
PI;22;02851;Coronel José Dias;4688;2202851
PI;22;02901;Corrente;26771;2202901
PI;22;03008;Cristalândia do Piauí;8350;2203008
PI;22;03107;Cristino Castro;10464;2203107
PI;22;03206;Curimatá;11461;2203206
PI;22;03230;Currais;4982;2203230
PI;22;03255;Curralinhos;4475;2203255
PI;22;03271;Curral Novo do Piauí;5390;2203271
PI;22;03305;Demerval Lobão;13862;2203305
PI;22;03354;Dirceu Arcoverde;7046;2203354
PI;22;03404;Dom Expedito Lopes;6940;2203404
PI;22;03420;Domingos Mourão;4352;2203420
PI;22;03453;Dom Inocêncio;9574;2203453
PI;22;03503;Elesbão Veloso;14550;2203503
PI;22;03602;Eliseu Martins;4943;2203602
PI;22;03701;Esperantina;39953;2203701
PI;22;03750;Fartura do Piauí;5330;2203750
PI;22;03800;Flores do Piauí;4461;2203800
PI;22;03859;Floresta do Piauí;2561;2203859
PI;22;03909;Floriano;60111;2203909
PI;22;04006;Francinópolis;5345;2204006
PI;22;04105;Francisco Ayres;4300;2204105
PI;22;04154;Francisco Macedo;3216;2204154
PI;22;04204;Francisco Santos;9423;2204204
PI;22;04303;Fronteiras;11690;2204303
PI;22;04352;Geminiano;5477;2204352
PI;22;04402;Gilbués;10698;2204402
PI;22;04501;Guadalupe;10496;2204501
PI;22;04550;Guaribas;4573;2204550
PI;22;04600;Hugo Napoleão;3880;2204600
PI;22;04659;Ilha Grande;9487;2204659
PI;22;04709;Inhuma;15330;2204709
PI;22;04808;Ipiranga do Piauí;9863;2204808
PI;22;04907;Isaías Coelho;8582;2204907
PI;22;05003;Itainópolis;11571;2205003
PI;22;05102;Itaueira;11037;2205102
PI;22;05151;Jacobina do Piauí;5718;2205151
PI;22;05201;Jaicós;19233;2205201
PI;22;05250;Jardim do Mulato;4522;2205250
PI;22;05276;Jatobá do Piauí;4885;2205276
PI;22;05300;Jerumenha;4443;2205300
PI;22;05359;João Costa;3003;2205359
PI;22;05409;Joaquim Pires;14396;2205409
PI;22;05458;Joca Marques;5488;2205458
PI;22;05508;José de Freitas;39457;2205508
PI;22;05516;Juazeiro do Piauí;5491;2205516
PI;22;05524;Júlio Borges;5653;2205524
PI;22;05532;Jurema;4790;2205532
PI;22;05540;Lagoinha do Piauí;2870;2205540
PI;22;05557;Lagoa Alegre;8610;2205557
PI;22;05565;Lagoa do Barro do Piauí;4658;2205565
PI;22;05573;Lagoa de São Francisco;6795;2205573
PI;22;05581;Lagoa do Piauí;4086;2205581
PI;22;05599;Lagoa do Sítio;5219;2205599
PI;22;05607;Landri Sales;5272;2205607
PI;22;05706;Luís Correia;30558;2205706
PI;22;05805;Luzilândia;25521;2205805
PI;22;05854;Madeiro;8372;2205854
PI;22;05904;Manoel Emídio;5352;2205904
PI;22;05953;Marcolândia;8590;2205953
PI;22;06001;Marcos Parente;4546;2206001
PI;22;06050;Massapê do Piauí;6456;2206050
PI;22;06100;Matias Olímpio;10979;2206100
PI;22;06209;Miguel Alves;33901;2206209
PI;22;06308;Miguel Leão;1239;2206308
PI;22;06357;Milton Brandão;6603;2206357
PI;22;06407;Monsenhor Gil;10563;2206407
PI;22;06506;Monsenhor Hipólito;7785;2206506
PI;22;06605;Monte Alegre do Piauí;10618;2206605
PI;22;06654;Morro Cabeça no Tempo;4527;2206654
PI;22;06670;Morro do Chapéu do Piauí;6825;2206670
PI;22;06696;Murici dos Portelas;9258;2206696
PI;22;06704;Nazaré do Piauí;7307;2206704
PI;22;06720;Nazária;8632;2206720
PI;22;06753;Nossa Senhora de Nazaré;4911;2206753
PI;22;06803;Nossa Senhora dos Remédios;8751;2206803
PI;22;06902;Novo Oriente do Piauí;6548;2206902
PI;22;06951;Novo Santo Antônio;3014;2206951
PI;22;07009;Oeiras;37138;2207009
PI;22;07108;Olho D'Água do Piauí;2477;2207108
PI;22;07207;Padre Marcos;6879;2207207
PI;22;07306;Paes Landim;4124;2207306
PI;22;07355;Pajeú do Piauí;3416;2207355
PI;22;07405;Palmeira do Piauí;5029;2207405
PI;22;07504;Palmeirais;14633;2207504
PI;22;07553;Paquetá;3931;2207553
PI;22;07603;Parnaguá;10846;2207603
PI;22;07702;Parnaíba;153863;2207702
PI;22;07751;Passagem Franca do Piauí;4331;2207751
PI;22;07777;Patos do Piauí;6420;2207777
PI;22;07793;Pau D'Arco do Piauí;4084;2207793
PI;22;07801;Paulistana;20583;2207801
PI;22;07850;Pavussu;3662;2207850
PI;22;07900;Pedro II;38812;2207900
PI;22;07934;Pedro Laurentino;2551;2207934
PI;22;07959;Nova Santa Rita;4392;2207959
PI;22;08007;Picos;78627;2208007
PI;22;08106;Pimenteiras;12150;2208106
PI;22;08205;Pio IX;18492;2208205
PI;22;08304;Piracuruca;28952;2208304
PI;22;08403;Piripiri;63829;2208403
PI;22;08502;Porto;12646;2208502
PI;22;08551;Porto Alegre do Piauí;2728;2208551
PI;22;08601;Prata do Piauí;3149;2208601
PI;22;08650;Queimada Nova;9041;2208650
PI;22;08700;Redenção do Gurguéia;8814;2208700
PI;22;08809;Regeneração;17979;2208809
PI;22;08858;Riacho Frio;4306;2208858
PI;22;08874;Ribeira do Piauí;4499;2208874
PI;22;08908;Ribeiro Gonçalves;7408;2208908
PI;22;09005;Rio Grande do Piauí;6434;2209005
PI;22;09104;Santa Cruz do Piauí;6254;2209104
PI;22;09153;Santa Cruz dos Milagres;4046;2209153
PI;22;09203;Santa Filomena;6256;2209203
PI;22;09302;Santa Luz;5903;2209302
PI;22;09351;Santana do Piauí;4650;2209351
PI;22;09377;Santa Rosa do Piauí;5254;2209377
PI;22;09401;Santo Antônio de Lisboa;6466;2209401
PI;22;09450;Santo Antônio dos Milagres;2172;2209450
PI;22;09500;Santo Inácio do Piauí;3809;2209500
PI;22;09559;São Braz do Piauí;4454;2209559
PI;22;09609;São Félix do Piauí;2923;2209609
PI;22;09658;São Francisco de Assis do Piauí;5801;2209658
PI;22;09708;São Francisco do Piauí;6417;2209708
PI;22;09757;São Gonçalo do Gurguéia;3071;2209757
PI;22;09807;São Gonçalo do Piauí;5044;2209807
PI;22;09856;São João da Canabrava;4619;2209856
PI;22;09872;São João da Fronteira;6084;2209872
PI;22;09906;São João da Serra;6106;2209906
PI;22;09955;São João da Varjota;4856;2209955
PI;22;09971;São João do Arraial;8085;2209971
PI;22;10003;São João do Piauí;20720;2210003
PI;22;10052;São José do Divino;5361;2210052
PI;22;10102;São José do Peixe;3737;2210102
PI;22;10201;São José do Piauí;6696;2210201
PI;22;10300;São Julião;6379;2210300
PI;22;10359;São Lourenço do Piauí;4581;2210359
PI;22;10375;São Luis do Piauí;2648;2210375
PI;22;10383;São Miguel da Baixa Grande;2456;2210383
PI;22;10391;São Miguel do Fidalgo;3037;2210391
PI;22;10409;São Miguel do Tapuio;17617;2210409
PI;22;10508;São Pedro do Piauí;14356;2210508
PI;22;10607;São Raimundo Nonato;35035;2210607
PI;22;10623;Sebastião Barros;3434;2210623
PI;22;10631;Sebastião Leal;4311;2210631
PI;22;10656;Sigefredo Pacheco;10074;2210656
PI;22;10706;Simões;14664;2210706
PI;22;10805;Simplício Mendes;12778;2210805
PI;22;10904;Socorro do Piauí;4557;2210904
PI;22;10938;Sussuapara;6801;2210938
PI;22;10953;Tamboril do Piauí;2939;2210953
PI;22;10979;Tanque do Piauí;2781;2210979
PI;22;11001;Teresina;871126;2211001
PI;22;11100;União;44649;2211100
PI;22;11209;Uruçuí;21746;2211209
PI;22;11308;Valença do Piauí;20940;2211308
PI;22;11357;Várzea Branca;4930;2211357
PI;22;11407;Várzea Grande;4382;2211407
PI;22;11506;Vera Mendes;3082;2211506
PI;22;11605;Vila Nova do Piauí;2935;2211605
PI;22;11704;Wall Ferraz;4479;2211704
CE;23;00101;Abaiara;11965;2300101
CE;23;00150;Acarape;15140;2300150
CE;23;00200;Acaraú;63556;2300200
CE;23;00309;Acopiara;54687;2300309
CE;23;00408;Aiuaba;17584;2300408
CE;23;00507;Alcântaras;11846;2300507
CE;23;00606;Altaneira;7712;2300606
CE;23;00705;Alto Santo;16077;2300705
CE;23;00754;Amontada;44195;2300754
CE;23;00804;Antonina do Norte;7402;2300804
CE;23;00903;Apuiarés;14742;2300903
CE;23;01000;Aquiraz;81581;2301000
CE;23;01109;Aracati;75392;2301109
CE;23;01208;Aracoiaba;26600;2301208
CE;23;01257;Ararendá;10983;2301257
CE;23;01307;Araripe;21707;2301307
CE;23;01406;Aratuba;11759;2301406
CE;23;01505;Arneiroz;7848;2301505
CE;23;01604;Assaré;23537;2301604
CE;23;01703;Aurora;24567;2301703
CE;23;01802;Baixio;6318;2301802
CE;23;01851;Banabuiú;18313;2301851
CE;23;01901;Barbalha;61662;2301901
CE;23;01950;Barreira;22715;2301950
CE;23;02008;Barro;22834;2302008
CE;23;02057;Barroquinha;15069;2302057
CE;23;02107;Baturité;36127;2302107
CE;23;02206;Beberibe;54315;2302206
CE;23;02305;Bela Cruz;32851;2302305
CE;23;02404;Boa Viagem;54680;2302404
CE;23;02503;Brejo Santo;50195;2302503
CE;23;02602;Camocim;64147;2302602
CE;23;02701;Campos Sales;27513;2302701
CE;23;02800;Canindé;77484;2302800
CE;23;02909;Capistrano;17830;2302909
CE;23;03006;Caridade;23011;2303006
CE;23;03105;Cariré;18470;2303105
CE;23;03204;Caririaçu;27008;2303204
CE;23;03303;Cariús;18700;2303303
CE;23;03402;Carnaubal;17763;2303402
CE;23;03501;Cascavel;72706;2303501
CE;23;03600;Catarina;21041;2303600
CE;23;03659;Catunda;10410;2303659
CE;23;03709;Caucaia;368918;2303709
CE;23;03808;Cedro;25612;2303808
CE;23;03907;Chaval;13112;2303907
CE;23;03931;Choró;13608;2303931
CE;23;03956;Chorozinho;20286;2303956
CE;23;04004;Coreaú;23340;2304004
CE;23;04103;Crateús;75241;2304103
CE;23;04202;Crato;133913;2304202
CE;23;04236;Croatá;18201;2304236
CE;23;04251;Cruz;25121;2304251
CE;23;04269;Deputado Irapuan Pinheiro;9698;2304269
CE;23;04277;Ereré;7254;2304277
CE;23;04285;Eusébio;55035;2304285
CE;23;04301;Farias Brito;19330;2304301
CE;23;04350;Forquilha;24680;2304350
CE;23;04400;Fortaleza;2703391;2304400
CE;23;04459;Fortim;16776;2304459
CE;23;04509;Frecheirinha;14195;2304509
CE;23;04608;General Sampaio;7767;2304608
CE;23;04657;Graça;14415;2304657
CE;23;04707;Granja;55170;2304707
CE;23;04806;Granjeiro;4784;2304806
CE;23;04905;Groaíras;11219;2304905
CE;23;04954;Guaiúba;26508;2304954
CE;23;05001;Guaraciaba do Norte;40921;2305001
CE;23;05100;Guaramiranga;5073;2305100
CE;23;05209;Hidrolândia;20126;2305209
CE;23;05233;Horizonte;69688;2305233
CE;23;05266;Ibaretama;13385;2305266
CE;23;05308;Ibiapina;25165;2305308
CE;23;05332;Ibicuitinga;12730;2305332
CE;23;05357;Icapuí;20183;2305357
CE;23;05407;Icó;68303;2305407
CE;23;05506;Iguatu;103633;2305506
CE;23;05605;Independência;26196;2305605
CE;23;05654;Ipaporanga;11597;2305654
CE;23;05704;Ipaumirim;12507;2305704
CE;23;05803;Ipu;42148;2305803
CE;23;05902;Ipueiras;38064;2305902
CE;23;06009;Iracema;14351;2306009
CE;23;06108;Irauçuba;24450;2306108
CE;23;06207;Itaiçaba;7904;2306207
CE;23;06256;Itaitinga;38661;2306256
CE;23;06306;Itapajé;53448;2306306
CE;23;06405;Itapipoca;131687;2306405
CE;23;06504;Itapiúna;20653;2306504
CE;23;06553;Itarema;42595;2306553
CE;23;06603;Itatira;22018;2306603
CE;23;06702;Jaguaretama;18133;2306702
CE;23;06801;Jaguaribara;11580;2306801
CE;23;06900;Jaguaribe;34592;2306900
CE;23;07007;Jaguaruana;33960;2307007
CE;23;07106;Jardim;27187;2307106
CE;23;07205;Jati;8150;2307205
CE;23;07254;Jijoca de Jericoacoara;20351;2307254
CE;23;07304;Juazeiro do Norte;278264;2307304
CE;23;07403;Jucás;24949;2307403
CE;23;07502;Lavras da Mangabeira;31476;2307502
CE;23;07601;Limoeiro do Norte;60232;2307601
CE;23;07635;Madalena;20031;2307635
CE;23;07650;Maracanaú;230986;2307650
CE;23;07700;Maranguape;131677;2307700
CE;23;07809;Marco;27822;2307809
CE;23;07908;Martinópole;11407;2307908
CE;23;08005;Massapê;39341;2308005
CE;23;08104;Mauriti;48370;2308104
CE;23;08203;Meruoca;15309;2308203
CE;23;08302;Milagres;27413;2308302
CE;23;08351;Milhã;13129;2308351
CE;23;08377;Miraíma;13965;2308377
CE;23;08401;Missão Velha;35566;2308401
CE;23;08500;Mombaça;43917;2308500
CE;23;08609;Monsenhor Tabosa;17264;2308609
CE;23;08708;Morada Nova;61590;2308708
CE;23;08807;Moraújo;8833;2308807
CE;23;08906;Morrinhos;22830;2308906
CE;23;09003;Mucambo;14561;2309003
CE;23;09102;Mulungu;11056;2309102
CE;23;09201;Nova Olinda;15798;2309201
CE;23;09300;Nova Russas;32487;2309300
CE;23;09409;Novo Oriente;28737;2309409
CE;23;09458;Ocara;25958;2309458
CE;23;09508;Orós;21342;2309508
CE;23;09607;Pacajus;74145;2309607
CE;23;09706;Pacatuba;85647;2309706
CE;23;09805;Pacoti;12313;2309805
CE;23;09904;Pacujá;6565;2309904
CE;23;10001;Palhano;9458;2310001
CE;23;10100;Palmácia;13553;2310100
CE;23;10209;Paracuru;35526;2310209
CE;23;10258;Paraipaba;33232;2310258
CE;23;10308;Parambu;31391;2310308
CE;23;10407;Paramoti;12276;2310407
CE;23;10506;Pedra Branca;43359;2310506
CE;23;10605;Penaforte;9207;2310605
CE;23;10704;Pentecoste;38045;2310704
CE;23;10803;Pereiro;16356;2310803
CE;23;10852;Pindoretama;20964;2310852
CE;23;10902;Piquet Carneiro;17210;2310902
CE;23;10951;Pires Ferreira;11052;2310951
CE;23;11009;Poranga;12358;2311009
CE;23;11108;Porteiras;14920;2311108
CE;23;11207;Potengi;11165;2311207
CE;23;11231;Potiretama;6455;2311231
CE;23;11264;Quiterianópolis;21246;2311264
CE;23;11306;Quixadá;88899;2311306
CE;23;11355;Quixelô;16116;2311355
CE;23;11405;Quixeramobim;82455;2311405
CE;23;11504;Quixeré;22432;2311504
CE;23;11603;Redenção;29238;2311603
CE;23;11702;Reriutaba;18279;2311702
CE;23;11801;Russas;79550;2311801
CE;23;11900;Saboeiro;15757;2311900
CE;23;11959;Salitre;16714;2311959
CE;23;12007;Santana do Acaraú;32851;2312007
CE;23;12106;Santana do Cariri;17726;2312106
CE;23;12205;Santa Quitéria;43719;2312205
CE;23;12304;São Benedito;48354;2312304
CE;23;12403;São Gonçalo do Amarante;49306;2312403
CE;23;12502;São João do Jaguaribe;7557;2312502
CE;23;12601;São Luís do Curu;13086;2312601
CE;23;12700;Senador Pompeu;25418;2312700
CE;23;12809;Senador Sá;7758;2312809
CE;23;12908;Sobral;212437;2312908
CE;23;13005;Solonópole;18389;2313005
CE;23;13104;Tabuleiro do Norte;32079;2313104
CE;23;13203;Tamboril;26199;2313203
CE;23;13252;Tarrafas;8555;2313252
CE;23;13302;Tauá;59259;2313302
CE;23;13351;Tejuçuoca;19551;2313351
CE;23;13401;Tianguá;77111;2313401
CE;23;13500;Trairi;56653;2313500
CE;23;13559;Tururu;16588;2313559
CE;23;13609;Ubajara;35295;2313609
CE;23;13708;Umari;7740;2313708
CE;23;13757;Umirim;19976;2313757
CE;23;13807;Uruburetama;22223;2313807
CE;23;13906;Uruoca;13988;2313906
CE;23;13955;Varjota;18520;2313955
CE;23;14003;Várzea Alegre;41078;2314003
CE;23;14102;Viçosa do Ceará;61916;2314102
RN;24;00109;Acari;11106;2400109
RN;24;00208;Açu;58743;2400208
RN;24;00307;Afonso Bezerra;11024;2400307
RN;24;00406;Água Nova;3293;2400406
RN;24;00505;Alexandria;13529;2400505
RN;24;00604;Almino Afonso;4685;2400604
RN;24;00703;Alto do Rodrigues;14923;2400703
RN;24;00802;Angicos;11695;2400802
RN;24;00901;Antônio Martins;7162;2400901
RN;24;01008;Apodi;35904;2401008
RN;24;01107;Areia Branca;28156;2401107
RN;24;01206;Arês;14526;2401206
RN;24;01305;Campo Grande;9686;2401305
RN;24;01404;Baía Formosa;9373;2401404
RN;24;01453;Baraúna;29112;2401453
RN;24;01503;Barcelona;3989;2401503
RN;24;01602;Bento Fernandes;5552;2401602
RN;24;01651;Bodó;2171;2401651
RN;24;01701;Bom Jesus;10323;2401701
RN;24;01800;Brejinho;12873;2401800
RN;24;01859;Caiçara do Norte;6572;2401859
RN;24;01909;Caiçara do Rio do Vento;3745;2401909
RN;24;02006;Caicó;68726;2402006
RN;24;02105;Campo Redondo;11363;2402105
RN;24;02204;Canguaretama;34814;2402204
RN;24;02303;Caraúbas;20588;2402303
RN;24;02402;Carnaúba dos Dantas;8297;2402402
RN;24;02501;Carnaubais;10972;2402501
RN;24;02600;Ceará-Mirim;74268;2402600
RN;24;02709;Cerro Corá;11182;2402709
RN;24;02808;Coronel Ezequiel;5501;2402808
RN;24;02907;Coronel João Pessoa;4918;2402907
RN;24;03004;Cruzeta;7968;2403004
RN;24;03103;Currais Novos;45022;2403103
RN;24;03202;Doutor Severiano;7068;2403202
RN;24;03251;Parnamirim;272490;2403251
RN;24;03301;Encanto;5697;2403301
RN;24;03400;Equador;6064;2403400
RN;24;03509;Espírito Santo;10463;2403509
RN;24;03608;Extremoz;29282;2403608
RN;24;03707;Felipe Guerra;6009;2403707
RN;24;03756;Fernando Pedroza;3081;2403756
RN;24;03806;Florânia;9772;2403806
RN;24;03905;Francisco Dantas;2801;2403905
RN;24;04002;Frutuoso Gomes;4015;2404002
RN;24;04101;Galinhos;2903;2404101
RN;24;04200;Goianinha;27004;2404200
RN;24;04309;Governador Dix-Sept Rosado;13115;2404309
RN;24;04408;Grossos;10541;2404408
RN;24;04507;Guamaré;16261;2404507
RN;24;04606;Ielmo Marinho;14033;2404606
RN;24;04705;Ipanguaçu;15759;2404705
RN;24;04804;Ipueira;2264;2404804
RN;24;04853;Itajá;7641;2404853
RN;24;04903;Itaú;5916;2404903
RN;24;05009;Jaçanã;9341;2405009
RN;24;05108;Jandaíra;6907;2405108
RN;24;05207;Janduís;5228;2405207
RN;24;05306;Januário Cicco;10367;2405306
